TXNAME	GENEID	R2_HCC827.bam	R3_HCC827.bam	R1_HCC827.bam	R3_H1975.bam	R1_H1975.bam	R2_H1975.bam
BambuTx395	ENSG00000260830	1	5	3	4	4	5
BambuTx396	BambuGene7275	348	72	125	44	52	39
BambuTx397	ENSG00000254505	4.40689	10.6545	8.73004	23.51878	17.41575	13.75541
BambuTx398	ENSG00000278784	21.09091	27.125	33.6	22.05882	19.76471	14.54545
BambuTx399	ENSG00000157379	3.46725	0	0	86.95068	95.52757	104.53324
BambuTx400	ENSG00000203546	32.22222	58.34191	59.16321	106.25498	121.18684	113.46806
BambuTx401	ENSG00000257585	21.61825	30.5495	32.0742	5	6.47399	2
BambuTx402	ENSG00000283098	13	8	22.58824	31	49.81785	39.69485
BambuTx403	ENSG00000229415	143.45712	235.45927	286.95292	122.59676	144.99962	120.05887
BambuTx404	ENSG00000257520	28	40	24	24	15	29
BambuTx405	BambuGene7360	44	44	50	65	74	65
BambuTx406	BambuGene7804	49	46	82	70	61	38
BambuTx407	ENSG00000298237	11	2	1	4	6	4.8
BambuTx408	BambuGene7372	2	2	2	7	1	1
BambuTx409	ENSG00000260046	12	13.92857	8	16	21	25
BambuTx410	BambuGene7386	334	344	415	474	548	453
BambuTx411	ENSG00000125375	50.02508	42.60095	51.87318	86.81231	101.54727	72.59638
BambuTx412	ENSG00000258857	10.125	16.42857	20.78438	20.57443	24.5	22.09553
BambuTx413	ENSG00000258857	0	6.57143	5.14722	6.16708	3.5	3.68259
BambuTx414	BambuGene7404	0	9	7	4	2	0
BambuTx415	ENSG00000100532	11.04163	15.79353	19.12223	67.2777	73.0129	81.69265
BambuTx416	BambuGene7884	3	1	3	146	174	151
BambuTx417	ENSG00000126790	15.48716	29.45057	20.07379	227.43354	236.49349	256.69781
BambuTx418	ENSG00000126778	15.32447	10.62791	32.84878	24.793	20.44424	18.17632
BambuTx419	BambuGene7899	7	6	3	22	21	11
BambuTx420	ENSG00000089775	27.69231	22.82609	47.9331	96.61081	127.39789	125.01355
BambuTx421	ENSG00000165807	1	6	4	16.25461	8.19117	8
BambuTx422	BambuGene7925	0	6	1	3	3	1
BambuTx423	BambuGene7455	0	0	0	10	8	9
BambuTx424	ENSG00000302621	1.5	2.93033	8.8	14	22.56322	23
BambuTx425	BambuGene7469	3	4	4	28.51613	29.70634	15.75
BambuTx426	BambuGene7469	0	0	4	5.48387	7.29366	5.25
BambuTx427	ENSG00000301622	16	2	3	10	22	37
BambuTx428	ENSG00000259033	0	0	0	146.82767	153.91984	114.76572
BambuTx429	ENSG00000139985	3	2	2	23	32	22
BambuTx430	ENSG00000258813	0	0	1	34.0678	4.84211	34.46809
BambuTx431	BambuGene8000	11	15	23.51111	36	36.53731	29
BambuTx432	BambuGene8000	13	12	22.48889	24	31.46269	27
BambuTx433	BambuGene8014	0	0	1	8	10	12
BambuTx434	ENSG00000284959	4	8.7627	11.90694	12.76288	17.67859	9.34574
BambuTx435	ENSG00000273783	0	0	0	13	18.535	8.88889
BambuTx436	ENSG00000258859	0	0	0	3.75	5	5
BambuTx437	ENSG00000302141	0	0	0	9.9	2	9
BambuTx438	ENSG00000308283	20	19	23.625	8	14	3
BambuTx439	ENSG00000187581	22	19	35	34.83509	49.44578	32.3038
BambuTx440	ENSG00000309132	0	8.57143	12.56802	2	1	0
BambuTx441	ENSG00000258383	0	0	0	17.70349	12.49794	0
BambuTx442	BambuGene7624	4	0	1	39	26	31
BambuTx443	ENSG00000080824	1.02213	2.0412	4	23.13325	26.1201	21.60597
BambuTx444	ENSG00000140153	20.42141	30.43251	43.88161	146.26355	128.89538	109.09032
BambuTx445	BambuGene7680	306.95251	133.86867	121.46287	165.78846	232.80216	203.03477
BambuTx446	BambuGene7680	0	164.13133	122.77967	530.82824	647.89512	155.58338
BambuTx447	ENSG00000185567	311.04505	221.71316	497.66343	440.41102	451.02562	451.7875
BambuTx448	ENSG00000213145	14	18.19901	25.0063	32.0031	39.34172	38.09447
BambuTx449	ENSG00000224650	4	5	8	3	5	5
BambuTx450	ENSG00000286110	0	0	0	6	0	0
BambuTx451	BambuGene8214	80	100	101	66	68	60
BambuTx452	ENSG00000104044	0	0	0	6	0	2
BambuTx453	ENSG00000169918	0	0	0	2	5.68302	13
BambuTx454	BambuGene8271	76	2.94118	0	0	33.75	27.33333
BambuTx455	BambuGene8271	0	47.05882	72	80	74.25	54.66667
BambuTx456	ENSG00000137843	11.06321	20.75362	3.11902	28.94522	39.68256	22.76516
BambuTx457	ENSG00000128891	28.0894	51.60452	38.77342	63.76386	73.17386	55.32823
BambuTx458	ENSG00000159433	0	4	2	5	13	8
BambuTx459	ENSG00000246283	0	7	9.24075	5	1	4
BambuTx460	ENSG00000221792	58	71	104	93	110	109
BambuTx461	ENSG00000242028	34	31	47	49	57	57
BambuTx462	BambuGene8716	5	7	1	11	8	5
BambuTx463	ENSG00000166262	3.82338	8.88611	5.88832	23.73084	23.32668	27.23361
BambuTx464	ENSG00000138600	6.98195	34.24956	16.08519	151.70416	130.2365	182.2346
BambuTx465	ENSG00000180304	0	446.8505	0.00004	43.95516	905.85832	550.06106
BambuTx466	ENSG00000180304	796.6107	653.13675	970.91592	1527.12482	905.85832	1208.46346
BambuTx467	ENSG00000295919	0	4	2	2.28571	5.3125	2
BambuTx468	ENSG00000138617	0	0	22.57599	272.6023	430.82452	403.06216
BambuTx469	ENSG00000075131	12.5	11.66667	13.3262	67.97143	65.80591	60.31395
BambuTx470	ENSG00000261351	12	7.42857	17.64286	30	36	20
BambuTx471	ENSG00000138604	21	59.45946	80.83696	40.34483	43.67164	46
BambuTx472	ENSG00000137819	4.23532	8	0	6.29947	1.06138	7.23719
BambuTx473	BambuGene8495	0	0	0	5	2	2
BambuTx474	ENSG00000178718	6.11888	4.02081	10.17212	6.18502	5.04376	5.06468
BambuTx475	ENSG00000117971	0.5	4	8	82	81	79
BambuTx476	ENSG00000259332	1	4	0	4	0	1
BambuTx477	ENSG00000136371	263.23693	368.82244	443.18536	458.35687	388.48887	430.9916
BambuTx478	ENSG00000304288	1	0	0	4	4	1
BambuTx479	BambuGene8902	0	1	0	3	2	10
BambuTx480	BambuGene8954	0	2	5	3	5	4
BambuTx481	ENSG00000185442	0	0	6	33	44.52632	15
BambuTx482	ENSG00000257060	0	0	6	25	30.76545	21
BambuTx483	ENSG00000168904	47.07508	39.3956	60.3885	35.14331	38.38525	33.51822
BambuTx484	ENSG00000189419	1	3	2	34	38	22
BambuTx485	ENSG00000278987	0	4	6.11111	2.66667	6.75	1
BambuTx486	ENSG00000278987	2.37697	8	4.88889	1.33333	2.25	3
BambuTx487	ENSG00000295233	1	1.01802	0	16	16.12903	17.28814
BambuTx488	ENSG00000183971	27	32	30	92	95	96
BambuTx489	ENSG00000259933	7.85714	8.55084	9.11888	42.32972	35.18176	41.53061
BambuTx490	ENSG00000259933	3.14286	6.44916	7.59906	16.3857	27.36359	13.46939
BambuTx491	BambuGene9054	0	0	0	4	1	0
BambuTx492	BambuGene9063	1	2	2	21	5	0
BambuTx493	ENSG00000306338	9	2	7	11	21.72222	12
BambuTx494	ENSG00000285329	16	32	46	19	19	20
BambuTx495	BambuGene9812	24	11	15	34	32	18
BambuTx496	ENSG00000302150	1	7	13	55.47826	63	60
BambuTx497	ENSG00000166780	0.66667	1	0	48.40831	66.50671	70.95479
BambuTx498	ENSG00000260342	138.93035	23	47.21499	40.92955	58.44679	76
BambuTx499	ENSG00000174628	3.9459	28.76568	32.26195	52.25947	43.19665	68.23794
BambuTx500	ENSG00000290674	3	3	2	3	2	0
BambuTx501	ENSG00000309043	3.57143	4	1.25659	35	19	18.62869
BambuTx502	ENSG00000275807	9	15.78571	24.47059	19.96349	18.9	21.85
BambuTx503	ENSG00000298198	0	0	0	18.94737	19	7
BambuTx504	ENSG00000179965	23.07431	19.0883	29.73107	22.95514	17.61748	22.84112
BambuTx505	ENSG00000099385	58	51	61	117.82787	117.60874	118
BambuTx506	ENSG00000175938	28	18.19041	22.3844	207.1302	205.46059	202.88407
BambuTx507	ENSG00000178226	10	14	29	20.78049	31	21.74821
BambuTx508	ENSG00000129636	55.83337	61.28287	75.11379	110.26829	121.97326	111.11045
BambuTx509	BambuGene10093	0	0	6	4	3	1
BambuTx510	ENSG00000259283	0	0	0	11	5	7
BambuTx511	ENSG00000291105	23	17	25	37.1982	38.24606	35.24342
BambuTx512	ENSG00000290662	0	0	0	28	23.91956	20
BambuTx513	ENSG00000140859	70.02302	87.34798	140.00002	140.05101	172.66789	159.47175
BambuTx514	ENSG00000103021	32.10679	39.62526	79.61358	45.78629	38.52203	40.12376
BambuTx515	ENSG00000258122	12	14	3	44	67	41
BambuTx516	BambuGene10187	80	47	67	63	72	65
BambuTx517	ENSG00000168676	0	0	1	11	6	3
BambuTx518	ENSG00000176387	35	34	37	19	16.625	17
BambuTx519	ENSG00000258429	28	34.78818	47.82609	58	62.30392	89
BambuTx520	BambuGene10260	3	4	6	4	3	7
BambuTx521	ENSG00000167377	13.37089	8.69151	6.78333	18.40486	26.87311	32.81247
BambuTx522	ENSG00000166822	16.99757	15.60657	27.2977	67.03365	93.23113	98.39452
BambuTx523	ENSG00000183196	4.84739	5	5.58694	60.34171	71.49402	55.18748
BambuTx524	ENSG00000103121	325.13134	449.97548	522.40469	572.15898	664.02335	691.85992
BambuTx525	ENSG00000166455	12.21429	11.14286	27.45161	32.91429	41.31089	30.6994
BambuTx526	ENSG00000166455	6.78571	1.85714	9.54839	15.08571	6.45483	8.95399
BambuTx527	BambuGene10352	14	0	7	5	3	7
BambuTx528	ENSG00000260504	0	0	0	5	5	1
BambuTx529	BambuGene9603	4	8	11	6	7	11
BambuTx530	BambuGene10376	0	0	0	24	27	29
BambuTx531	BambuGene10390	142	74	118	66	53	45
BambuTx532	BambuGene10407	0	0	0	3	9	4
BambuTx533	ENSG00000261118	1.06692	3.07606	1.09146	65.30611	52.85764	26.01177
BambuTx534	ENSG00000261373	83.57206	224.24201	130.1077	259.51807	168.84411	303.25368
BambuTx535	ENSG00000187624	2.97236	2.16456	0	399.6096	328.04514	482.19666
BambuTx536	ENSG00000236838	5	3	4	7	10	8
BambuTx537	BambuGene11433	0	0	4	5	1	3
BambuTx538	BambuGene10590	0	0	2	8	6	8
BambuTx539	BambuGene11475	24	14	25	16	8	7
BambuTx540	ENSG00000262165	62	79	77	88	91	69
BambuTx541	ENSG00000198920	8.12032	14.34782	21.86373	10.37627	1.17383	16.89071
BambuTx542	ENSG00000291084	0	0	1	29	13.52894	23.76881
BambuTx543	BambuGene10673	160	181	279	185	221	227
BambuTx544	ENSG00000161955	210.96459	178.96167	232.59969	304.6191	179.16531	188.92885
BambuTx545	ENSG00000129194	18	7	5	3	0	1
BambuTx546	BambuGene11541	0	1	0	5	9	5
BambuTx547	ENSG00000179859	0	6.6942	3.43356	24.92707	38.01215	47.86391
BambuTx548	ENSG00000179477	2.5	2.8	5.14286	20.2602	15.75	21.95455
BambuTx549	ENSG00000214999	3	3.12712	1.5	3.28281	7.51246	1.41037
BambuTx550	BambuGene10715	0	4	0	5	2	0
BambuTx551	ENSG00000265349	9	12	18	13	18	18
BambuTx552	ENSG00000154957	7.40991	12.49476	23.54548	5.25502	12.38413	8.52734
BambuTx553	BambuGene11584	0	2	1	24.7	23.65217	19.93333
BambuTx554	ENSG00000259024	32.28827	11.81607	37.71089	30.61725	73.43874	33.86733
BambuTx555	ENSG00000255104	13	5	22	4	11	5
BambuTx556	ENSG00000265401	363	421	465	344	484	399
BambuTx557	ENSG00000141040	9.93315	12.58904	8.12514	86.91366	89.64581	65.95871
BambuTx558	ENSG00000141040	1.0315	11.20137	4.5378	71.16586	76.77542	83.32415
BambuTx559	ENSG00000170160	0	0	0	157.45087	187.68921	167.018
BambuTx560	ENSG00000299412	12	29	41	18	34	15
BambuTx561	ENSG00000306320	7	4	4	7	16	10
BambuTx562	BambuGene11655	168	108	143	202	217	181
BambuTx563	ENSG00000230197	1.32761	2.4941	10	5.25517	9.20161	9.84685
BambuTx564	ENSG00000281856	17	34.38429	35	29	23.57776	32
BambuTx565	ENSG00000281856	63.28344	58.61571	77	58.14823	31.38792	23.44176
BambuTx566	BambuGene11697	8	9	8	3	7	7
BambuTx567	ENSG00000087095	0	1.34351	0	10.0692	5.16894	11.51864
BambuTx568	ENSG00000167525	16.36198	16.4667	27.43448	14.49093	25.93844	14.27027
BambuTx569	ENSG00000295132	12.69231	22	36	23.61111	26.58333	22.88
BambuTx570	BambuGene11737	0	0	1	6	3	2
BambuTx571	ENSG00000178691	6.07542	18	13.15104	41.00405	36.89184	59.57094
BambuTx572	ENSG00000280033	2	2	3	5	4.15914	0
BambuTx573	ENSG00000307464	0	0	0	4	3	4
BambuTx574	ENSG00000278540	258.43717	232.90692	259.80665	153.83324	171.24342	151.40054
BambuTx575	ENSG00000277972	315.69082	268.47218	307.1943	183.42521	196.38061	239.08209
BambuTx576	ENSG00000265784	76.96	31	54.96296	28.93333	28	28
BambuTx577	ENSG00000299210	61	42	75	17	25	20
BambuTx578	ENSG00000214546	4	5	7	3	7	4
BambuTx579	ENSG00000266088	3.17605	17.5	22.95	38.96659	53.31394	68.30518
BambuTx580	ENSG00000108759	2	1	2	22	23	11
BambuTx581	ENSG00000171346	1489.40856	1972.07489	1744.74942	723.47655	710.14426	662.81428
BambuTx582	ENSG00000186832	16.33314	7.40614	1.33118	9.76258	15.30255	14.29824
BambuTx583	ENSG00000289579	0	1.43957	2.11322	17.69416	37.64608	16.37882
BambuTx584	BambuGene11872	65	95	86	62	96	78
BambuTx585	BambuGene10978	165	171	222	90	102	127
BambuTx586	BambuGene11907	8	2	7	6	6	11
BambuTx587	ENSG00000108861	277.3235	340.97659	530.07585	330.37672	292.71572	321.35098
BambuTx588	ENSG00000161653	42.14016	65.90572	63.44739	8.10767	9.46293	11.74145
BambuTx589	ENSG00000087152	30.2732	19.62048	38.70948	18.86269	19.11592	11.70121
BambuTx590	BambuGene11978	9	1	10	13	7	4
BambuTx591	ENSG00000159224	1.12531	1	0	25.51732	24.35705	24.06977
BambuTx592	ENSG00000159224	5.90602	2	0	23.89001	26.64295	20.93023
BambuTx593	BambuGene12001	5	4	11	3	7	13
BambuTx594	BambuGene12003	6	0	2	2	2	4
BambuTx595	ENSG00000153930	1	2	1	31	41	48
BambuTx596	ENSG00000214226	11.91562	10.64257	15.46533	37.60191	24.825	44.72552
BambuTx597	BambuGene11146	3	1	0	4	0	0
BambuTx598	BambuGene12054	19	19	8	12	2	10
BambuTx599	ENSG00000108387	0	1	1.9659	1.14054	4.86231	9
BambuTx600	BambuGene12071	25	20	18	106	96	88
BambuTx601	ENSG00000266117	0	0	0	358.90586	388.95652	339.4358
BambuTx602	ENSG00000266117	0	0	2	225.09414	250.04348	222.5642
BambuTx603	ENSG00000291214	59.11851	52.4218	104.15706	178.68058	188.89674	247.05487
BambuTx604	ENSG00000278730	2.52174	11.38462	8.72072	31.54362	21.91617	11.52542
BambuTx605	BambuGene12141	4	0	0	338	493	360
BambuTx606	ENSG00000196704	0	5	2.99999	14.749	13	18.50035
BambuTx607	ENSG00000070540	6	18.41235	18	9	9.14955	13.07949
BambuTx608	ENSG00000133195	403.42355	669.49638	758.56635	629.77514	685.46785	636.94664
BambuTx609	ENSG00000279035	11	6.66667	6.30543	13.97907	11.24689	8.25
BambuTx610	ENSG00000125445	222.68188	251.71629	299.50553	442.42112	559.43091	523.7002
BambuTx611	BambuGene11291	0	0.5	0.5	39.86773	43.14784	39.14524
BambuTx612	BambuGene11291	0	0.5	0.5	43.13227	56.85216	51.85476
BambuTx613	ENSG00000070731	7.14286	4.42627	3.72413	63.29766	103.0983	121.18541
BambuTx614	BambuGene11328	1	5	5	6	8	4
BambuTx615	ENSG00000303469	0	1	1	8	6	20
BambuTx616	ENSG00000263069	2	3	5	5	5	5
BambuTx617	ENSG00000173818	51.80136	61.05654	62.57312	42.30041	53.81572	48.40841
BambuTx618	BambuGene12260	3	6	7	4	4	2
BambuTx619	ENSG00000303104	0	0	0	14	9	11
BambuTx620	BambuGene12303	0	0	0	2	4	12
BambuTx621	BambuGene11402	0	1	1	9	9	7
BambuTx622	BambuGene12532	0	1	1	23	34	40
BambuTx623	ENSG00000305251	5.625	5	9	10.5	16	13
BambuTx624	ENSG00000272799	17.83934	9.20329	8.66616	4.6085	5.75689	2.28846
BambuTx625	BambuGene12612	0	1	0	5	3	4
BambuTx626	ENSG00000075643	97	126	103	209	218	238
BambuTx627	ENSG00000150477	30.00804	24.17596	18.65076	7.24043	10.51771	9.32404
BambuTx628	ENSG00000152223	26	22.7001	36	95.13659	123.47691	80.57896
BambuTx629	BambuGene12436	1	2	0	9	7	9
BambuTx630	ENSG00000287673	0	0	0	162.31158	116.0832	151.93781
BambuTx631	ENSG00000287673	0	0	0	172.17642	147.22747	181.43029
BambuTx632	BambuGene12440	0	0	0	2	0	2
BambuTx633	ENSG00000267764	0	0	0	38	53	49
BambuTx634	BambuGene12675	1	0	0	46	53	45
BambuTx635	BambuGene12490	0	0	0	38	26	24
BambuTx636	ENSG00000276092	0	0	3	9	4	2
BambuTx637	ENSG00000266278	0	2	5.16438	15.05444	27.53692	18.9604
BambuTx638	ENSG00000266278	4	3	8.83562	52.93467	27.46308	46.0396
BambuTx639	BambuGene12493	0	0	0	4	11	5
BambuTx640	ENSG00000166347	1371.37979	2342.89566	2780.20776	1394.57562	1555.16319	1563.23936
BambuTx641	ENSG00000286529	3.10402	3.67476	8	2.19055	3.79106	4.65549
BambuTx642	ENSG00000306934	0	0	0	8	11.66667	8
BambuTx643	ENSG00000181781	0	0	0.5	54	51	58
BambuTx644	ENSG00000266933	0	1	2	21	0	11
BambuTx645	BambuGene13862	21	19	23	28	41	25
BambuTx646	BambuGene12748	4	18	11	8	4	1
BambuTx647	ENSG00000301705	0	8	17	27.60766	26	12
BambuTx648	ENSG00000267092	1	8	14	10.47591	6	7
BambuTx649	ENSG00000130270	77.67914	69.34702	83.15381	130.35085	182.7753	139.83184
BambuTx650	BambuGene12791	15.05263	3	10.76923	10.5	26.42857	12.61357
BambuTx651	BambuGene12791	10.94737	27	24.23077	16.5	10.57143	15.38643
BambuTx652	ENSG00000307697	0.5	1	0	74.13118	125.15758	105.62289
BambuTx653	ENSG00000307697	0.5	1	0	49.42079	67.84242	60.01301
BambuTx654	BambuGene12853	601	194	266	149	112	136
BambuTx655	ENSG00000105251	31	15.20505	21	154.16515	150.41733	140.81986
BambuTx656	BambuGene12879	6	8	25	21	20	14
BambuTx657	BambuGene12895	0	6	6	6	7	4
BambuTx658	BambuGene12910	32	21	39	28	49	31
BambuTx659	ENSG00000187650	1.0303	3.27273	7.28571	8.52174	11.8125	8.13514
BambuTx660	BambuGene14023	3	5	3	46	40	43
BambuTx661	BambuGene12969	14	9	9	10	8	11
BambuTx662	BambuGene12976	2	4	9	1353	1227	1123
BambuTx663	BambuGene12997	4	1	4	36	22	26
BambuTx664	ENSG00000295575	8	6	14	6	1	0
BambuTx665	BambuGene14163	69	27	29	35	28	25
BambuTx666	ENSG00000213304	8.4	2.5	12.14286	13.90909	10	3.42857
BambuTx667	ENSG00000213304	12.6	7.5	4.85714	3.09091	4	4.57143
BambuTx668	BambuGene14189	0	0	0	5	5	0
BambuTx669	ENSG00000286132	5	8	2	70	73	72.26966
BambuTx670	ENSG00000132010	0	0	0	72	64.50461	68.64681
BambuTx671	ENSG00000293234	18	2.41667	14.93333	47.4	62.69388	51.41176
BambuTx672	BambuGene13100	3	1	0	8	7	7
BambuTx673	ENSG00000188868	2.55912	7.08075	13.53484	49.28304	48.49718	40.96985
BambuTx674	ENSG00000267424	0.33333	1	0	6.10169	12	9.78668
BambuTx675	BambuGene14229	0	0	3	7	3	6
BambuTx676	BambuGene13134	16	6	14	4	5	4
BambuTx677	ENSG00000187556	1.92252	1	3	8	7.7	17.14286
BambuTx678	BambuGene14296	1	2	3	13	19.71429	8
BambuTx679	BambuGene14296	3	7	1	2	3.28571	4
BambuTx680	ENSG00000141977	0.5	0	0	40.79727	55.02936	38.85662
BambuTx681	ENSG00000130312	880.93594	930.8905	1172	297.65515	303.06702	319.21842
BambuTx682	BambuGene14325	29	44	38	41	38	40
BambuTx683	ENSG00000268112	164	69	97	19	33	13
BambuTx684	ENSG00000248099	17.0625	27.73333	34	230.86239	211	157.80132
BambuTx685	ENSG00000293178	59.68126	46.73751	56.63617	43.92495	56.04756	40.19989
BambuTx686	BambuGene14396	0	0	0	7	1	1
BambuTx687	ENSG00000178093	42	20	4.66667	124	147	84
BambuTx688	ENSG00000258674	70	108	64	112	104	128
BambuTx689	BambuGene13256	5	7	3	10	7	9
BambuTx690	ENSG00000256771	26	32	28	77.70156	88	78
BambuTx691	ENSG00000267565	9	7	10	4	15	12
BambuTx692	ENSG00000197124	1.1411	3.05692	10.34246	88.67118	79.70424	90.44072
BambuTx693	ENSG00000213988	0	0	0	112.9728	148.18918	116.77693
BambuTx694	ENSG00000213988	0	0.33333	0	553.42278	293.69719	531.18314
BambuTx695	ENSG00000213988	0	0	0	69.19215	97.7847	80.74642
BambuTx696	ENSG00000213988	1	0	0	25.99817	25.22403	0
BambuTx697	ENSG00000237440	29.47116	25	45.49315	44.55611	46.19036	39.62849
BambuTx698	ENSG00000268416	0	0	0	37.58106	28.76765	16.76189
BambuTx699	ENSG00000268416	0	0	0	0	3.2579	29.66479
BambuTx700	ENSG00000268416	4	0	4	177.36187	166.65663	149.17593
BambuTx701	ENSG00000268416	0	0	0	47.60268	47.52916	38.76187
BambuTx702	ENSG00000268416	0	0	0	117.12356	117.68789	98.66754
BambuTx703	ENSG00000160229	11	4	6	10	11	15
BambuTx704	BambuGene14427	0	0	0	45	63	39
BambuTx705	ENSG00000160352	0	0	1.86402	191.4182	205.62805	203.61237
BambuTx706	ENSG00000197013	48	66.95982	81.80227	194.09263	228.24578	183.81897
BambuTx707	ENSG00000197013	0	1.07285	0	93.64168	109.10007	88.5499
BambuTx708	ENSG00000304629	0	0	0	29	48	18
BambuTx709	ENSG00000197020	0	2	0	14.0082	22.66353	14.24333
BambuTx710	ENSG00000196172	3.42857	2.82022	10.32003	26.61619	22.8091	39.77544
BambuTx711	ENSG00000196172	3.81818	7.15518	4.49551	92.49318	157.39775	103.82022
BambuTx712	ENSG00000196172	10.18182	5.20438	1.67243	100.11026	63.79621	123.35075
BambuTx713	BambuGene14486	1	0	0	2	0	0
BambuTx714	BambuGene14501	5	10	2	4	7	22
BambuTx715	BambuGene14518	48	47	66	95	96	95
BambuTx716	BambuGene14532	47	54	70	36	42	36
BambuTx717	ENSG00000105668	0	0.5	0	2	6.75	4.83313
BambuTx718	ENSG00000126246	87.5881	77.44988	83.20821	54.3756	54.59305	45.72904
BambuTx719	ENSG00000267053	0	0	0	50.80748	58	45
BambuTx720	ENSG00000267041	5	4	22	10	26.88674	19
BambuTx721	ENSG00000300522	0	9	10	4	11	15
BambuTx722	ENSG00000300522	9	8	10	11	10	1
BambuTx723	ENSG00000171827	2.20138	7.19861	3	8.24453	4.0954	14.21756
BambuTx724	ENSG00000267422	2	4	1	23	25	9
BambuTx725	BambuGene13394	19	17	6	7	4	12
BambuTx726	ENSG00000268756	0.5	0	0	548.8663	699.92273	469.1763
BambuTx727	BambuGene14600	0	0	0	43	61	38
BambuTx728	ENSG00000268510	33	15	42	12	21	11
BambuTx729	ENSG00000308388	1	0.5	0	346.33044	340.98267	311.19604
BambuTx730	ENSG00000308388	0	0.5	0	108.03771	83.28755	96.79663
BambuTx731	ENSG00000105223	341.08985	546.52192	380.46485	726.22727	650.31505	801.49114
BambuTx732	ENSG00000293116	0	2	0	24.58621	15.4375	24
BambuTx733	ENSG00000178386	14	2	4	55	45.02048	40.83085
BambuTx734	ENSG00000266903	12	21	11	67	42	93
BambuTx735	BambuGene13559	51	90	127	68	74	67
BambuTx736	ENSG00000295209	16	12	23	15	40	25
BambuTx737	BambuGene13576	20	10	16	4	5	4
BambuTx738	ENSG00000105327	25.17205	53.68576	23.66657	29.45501	26.29126	53.42678
BambuTx739	ENSG00000178150	14	2	3	1046.14005	1422.00468	1095.87658
BambuTx740	BambuGene13646	0	1	2	7	1	1
BambuTx741	ENSG00000104808	13.90909	7.47415	28.53763	68.23241	86.71601	48.01161
BambuTx742	BambuGene13666	2	0	1	4	3	6
BambuTx743	BambuGene14828	70	48	93	33	28	32
BambuTx744	ENSG00000261341	52	46	64	37	40	40
BambuTx745	ENSG00000286236	0	0	1	11.91667	5	11
BambuTx746	ENSG00000161551	5.70136	11.92431	26.55918	619.22493	583.45336	465.38529
BambuTx747	ENSG00000256683	5.13656	9.7461	12.27818	256.93457	277.33375	276.35262
BambuTx748	BambuGene14877	0	0	0	63	101	70
BambuTx749	ENSG00000288253	7	6.66667	4.8	18.88889	17.7237	25
BambuTx750	ENSG00000198482	0	3	1	94.95023	117	93.87723
BambuTx751	ENSG00000204604	63.70912	127	116.86019	364.07128	360.97406	315.96485
BambuTx752	ENSG00000269646	2	0	0	16	10	12
BambuTx753	ENSG00000170954	3.32497	7.48131	6.03275	33.49322	48.16184	59.52191
BambuTx754	ENSG00000269001	0	1.14286	9	45.75701	50.83178	67.44086
BambuTx755	ENSG00000269001	1	6.85714	0	90.24299	96.16822	60.55914
BambuTx756	ENSG00000293185	9	9.02406	11.44992	66.71137	48.10383	66.22143
BambuTx757	ENSG00000167618	0	0	0	28	23	16
BambuTx758	ENSG00000267577	16	11.81818	16	728	719	688
BambuTx759	ENSG00000309824	35.47826	40.5	76.39542	76.74464	56.44094	82.13548
BambuTx760	BambuGene14962	459	577	604	196	233	241
BambuTx761	BambuGene13811	0	0	0	134	139	131
BambuTx762	ENSG00000298539	0	2.34803	0	10.75254	12.44737	16.26925
BambuTx763	ENSG00000298539	9	1.55066	1	16.12882	24.89474	16.26925
BambuTx764	BambuGene14979	3.77675	13	12.69935	17.3561	33.19443	29.48141
BambuTx765	BambuGene14979	6.22325	3	1.30065	8.6439	19.80557	8.51859
BambuTx766	ENSG00000267454	28	39.58333	30.16441	220.01943	213.17064	232.78487
BambuTx767	ENSG00000267454	20	37.77032	55.77226	329.48644	268.50439	329.56619
BambuTx768	ENSG00000186230	198.18817	242.35714	300.17518	215.52186	187.46291	164.63943
BambuTx769	ENSG00000176593	5.54857	15.03479	27.25489	28.24943	42.55204	33.95917
BambuTx770	ENSG00000288830	36	17	46	32.35358	51.37572	46.35714
BambuTx771	ENSG00000268895	11.96123	19.706	42.44479	100.43501	154.12515	90.53639
BambuTx772	ENSG00000083838	25.75289	53.96347	43.75276	108.44747	92.71289	116.59341
BambuTx773	BambuGene16040	0	0	0	10	13	5
BambuTx774	BambuGene16047	0	1	3	19	21	15
BambuTx775	BambuGene15083	0	0	0	5.625	5.2439	8.84211
BambuTx776	BambuGene15083	2	4	0	30.375	37.7561	33.15789
BambuTx777	ENSG00000242282	0	10.53691	11.16742	29	55.22347	22
BambuTx778	ENSG00000286905	8	2	13	27	20	20
BambuTx779	ENSG00000214866	0	0	0	26	26	14.82353
BambuTx780	BambuGene16068	21	31	16	22	25	23
BambuTx781	BambuGene16116	3	1	10	22	51	26
BambuTx782	ENSG00000183891	212.55024	604.98506	368.34814	1261.56584	1195.31276	1347.78039
BambuTx783	BambuGene15145	60	34	83	85	114	84
BambuTx784	ENSG00000234378	0	0	0	6	1	3
BambuTx785	BambuGene15182	0	0	2	2	5	3
BambuTx786	ENSG00000138101	40.03495	13.50536	45.54914	40.77416	55.1119	42.84726
BambuTx787	ENSG00000295291	0	1	0	31	26	28
BambuTx788	ENSG00000143994	14	19.38462	18.46154	4.8	7.85714	10.5
